TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
UDS         ,20231005,283.05,294.55,282.15,289.70,28515
TATAMTRTDVR ,20231005,415.65,418.00,411.70,413.85,51886
JISLBNDVR   ,20231005,32.40,32.40,31.10,31.79,4512
GATECHDVR   ,20231005,10.30,10.30,9.88,10.07,2526
KARUR VY(PS ,20231005,133.70,136.10,132.95,133.85,43199
TIDE WATE(PS,20231005,1196.95,1204.00,1170.05,1177.15,2073
XPRO INDI(PS,20231005,1066.90,1085.00,1056.25,1065.65,5206
HISARMET(PS ,20231005,174.25,174.30,170.00,174.30,867
FERT CHE(PS ,20231005,529.05,543.00,527.15,535.40,54206
GINNI FIL(PS,20231005,26.15,26.75,26.15,26.75,6979
SOUTH PET(PS,20231005,72.11,73.60,71.46,71.93,77699
KAVERI TELE ,20231005,8.10,8.10,8.00,8.00,8255
SAKSOFT LTD ,20231005,336.20,344.75,334.55,337.40,13593
SALONA COTSP,20231005,266.95,276.70,261.00,267.85,2248
INDIA MOTOR ,20231005,785.55,794.55,777.00,780.35,121
KCP LTD     ,20231005,117.60,136.60,117.60,130.05,339034
KHAITAN INDI,20231005,56.50,56.50,56.05,56.05,237
SUNDARAM FIN,20231005,3127.60,3191.20,3090.00,3167.80,4912
SUNDARAM BRK,20231005,519.50,519.75,493.05,505.05,1311
WHEELS INDIA,20231005,799.75,801.60,782.50,785.10,1047
LAMBODHARA T,20231005,165.10,175.00,165.10,171.05,3209
BHANDA-RE   ,20231005,2.60,2.60,1.60,2.02,188001
ADCONPP     ,20231005,0.91,0.93,0.81,0.85,4821353
SGRLPP      ,20231005,380.00,380.05,380.00,380.05,14
NECCLTDPP   ,20231005,9.94,9.94,9.40,9.67,2
CRESSANPP   ,20231005,12.60,12.66,12.00,12.11,80897
ALANPP      ,20231005,56.00,56.50,55.15,56.08,1516
EIKOPP      ,20231005,24.52,29.70,24.52,27.14,1752
SHAREINWARR ,20231005,780.00,809.00,780.00,802.15,194
